Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,MS2,Group Area: brain_163_pos,Group Area: brain_68_pos,Group Area: brain_6_pos,Group Area: brain_53_pos,Group Area: brain_187_pos,Group Area: brain_60_pos,Group Area: brain_21_pos,Group Area: brain_5_pos,Group Area: CONTROL_2_pos,Group Area: GT17_cc_1_pos,Group Area: GT17_c3_1_pos,Group Area: GT17_cc6_pos,Group Area: GT17_c3_5_pos,Group Area: GT17_cc5_pos,Group Area: GT17_c3_6_pos,Group Area: GT17_cc4_pos,Group Area: GT17_c3_3_pos,Group Area: GT17_cc3_pos,Group Area: GT17_c3_2_pos,Group Area: GT17_cc2_pos,Group Area: GT17_c3_4_pos,Group Area: CONTROL_1_pos
FALSE,,,,No results,No results,No results,No results,,397.75383,12.134,36705078.48,0,0,,,No MS2,5326261.611,6231953.417,5076998.921,6532006.967,4868597.799,2985733.284,7189716.46,12043380.72,12738734.66,15469202.75,16206544,14491573.94,17991773.29,17939305.87,21961976.38,20662710.22,36705078.48,27853951,395918.0734,360562.2777,399233.0497,410304.6341
FALSE,,,C19 H45 N9 O4 P2,Full match,No results,No results,No match,-2.45,525.30568,7.939,36633042.65,1,0,,,DDA for preferred ion,27540780.24,11820766.67,19952064.54,25336099,36633042.65,24371341.79,13941566.17,21228778.49,309655.0448,1838924.521,3310293.966,1263147.824,4455779.358,2610703.428,2326177.562,1623989.873,2018946.478,1384911.911,1275979.225,2250627.428,1507431.841,206590.6654
FALSE,,,C5 H2 Cl N5 P2 S,Full match,No results,No results,No results,3.11,260.92028,0.62,36538378.5,0,0,,,DDA for preferred ion,32841234.87,23707433.16,31973854.64,32246208.45,24497389.9,33830693.88,36538378.5,26732616.83,58021.79681,196833.162,265447.7183,207768.4915,278036.2736,217902.2464,316896.1804,226982.1741,260464.1774,231453.4377,238224.5178,225216.1788,209536.1105,137705.8902
FALSE,,,C3 H3 N4 O3 P,Full match,No results,No results,No results,0.12,173.9943,0.712,36486074.97,0,0,,,DDA for preferred ion,19900360.75,7792625.904,36486074.97,17061963.7,21083844.41,25022751.03,21297168.19,21758576.98,65106.69956,4864990.699,23720567.8,1376962.606,17858575.48,5127734.724,10651398.58,2535341.906,12177877.59,2049932.449,5139973.577,999735.1065,1881145.159,40354.29653
FALSE,,,C22 H46 O6,Full match,No results,No results,No results,-2.15,406.32856,08.06,36312456.15,0,0,,,DDA for preferred ion,32450002.32,30442429.35,32635082.63,33092711.45,31489481.27,29736790.89,31776736.75,29250128.36,29285660.26,31151884.04,30619503.76,32335364.77,33618790.24,29587933.52,30654739.71,33862381.88,35223510.31,36107105.49,32581765.74,34012652.07,32371129.34,36312456.15
FALSE,,,,No results,No results,No results,No results,,140.95123,5.589,36284463.38,0,0,,,DDA for preferred ion,4244447.416,3693440.166,3718653.528,3513229.301,2573208.828,3093382.045,3276728.638,3346423.734,2749618.436,4795216.892,3511464.03,4229531.652,36284463.38,20196279.49,6802702.245,6078292.402,15579759.87,3760418.693,6611125.173,8147599.465,5742923.275,1539658.506
FALSE,,,C26 H44 N O9 P,Full match,No results,No results,No results,-2.44,545.27404,6.755,36260603.33,0,0,,,DDA for preferred ion,35851954.18,17673273.4,36260603.33,29506690.7,35111127.32,24978462.75,20200271.87,29012066.3,93108.2726,251807.9395,2163926.241,322191.7617,2122572.331,794194.9111,1665137.769,191784.4613,148965.1573,104665.0223,76605.05179,93340.46803,116146.6473,59515.53948
FALSE,,,C7 H17 N4 O4 P3 S,Full match,No results,No results,No results,-2.37,346.01751,0.682,36242893.97,0,0,,,DDA for preferred ion,2159516.385,3383326.712,3667841.236,3442223.48,3406182.705,2650366.355,4250344.01,3392803.577,74058.81547,34677026.19,33687991.95,31657196.9,27987134.51,33392652.91,34459467.81,32164957.45,31806481.77,23842273.01,35907670.57,36242893.97,32539547.3,31886.36531
FALSE,,,C6 H14 N5 O4 P S3,Full match,No results,No results,No results,1.78,346.99517,0.6,36240788.18,0,0,,,DDA for preferred ion,21669001.59,36240788.18,30468427.4,23784952.54,16392438.17,26835539.48,19982841.61,22990866.19,166356.96,342658.1798,356527.9433,324363.5438,366612.3445,333656.5882,647529.8114,369551.088,376675.7774,340459.2896,409733.8231,359626.6438,320496.4378,148262.8297
FALSE,,,C3 H Cl O11 P2 S,Full match,No results,No results,No results,-1.25,341.8399,0.612,36208611.22,0,0,,,DDA for preferred ion,804426.7453,915037.7067,985720.6096,917165.2564,882928.551,937648.8209,1009241.23,980876.5813,36208611.22,6955892.647,9117092.423,8347474.793,5790261.199,10446878.28,7270368.45,7875222.562,4473335.925,3542567.719,6084309.81,7779523.749,9300246.93,23793093.01
FALSE,,,C38 H59 N O7,Full match,No results,No results,No results,-1.79,641.42801,9.876,36201966.63,0,0,,,DDA for preferred ion,17148211.85,5923607.927,11094554.42,16223127.16,33004525.21,6513836.521,36201966.63,18377282.42,21768730.98,22124600.55,28498163.28,22614530.77,16984086.87,27353857.41,32204827.37,30127810.11,4175140.269,15686123.71,27705784.92,27468935.52,17436348.12,21900993.98
FALSE,,,C H3 N O5,Full match,No results,No results,No results,3.67,109.00152,0.516,36168359.63,0,0,,,DDA for preferred ion,4813182.701,5262456.535,4273870.003,4488837.3,7357405.6,5328111.176,6309636.248,9136624.749,481813.5864,9427614.564,18217156.24,6656416.442,31618969.86,11604212.73,34600794.31,6923749.786,32159502.77,36168359.63,27668287.86,10756042.25,12798579.75,499952.151
FALSE,,,,No results,No results,No results,No results,,140.95132,5.869,36164529.44,0,0,,,No MS2,4115816.086,1396156.15,2405859.734,3734573.404,2569834.896,2971256.623,2909904.69,2920626.585,2849446.214,3218887.774,2093562.614,5495731.755,36164529.44,4732132.041,5449762.865,5567660.1,5623471.977,31006760.33,3454989.23,9018034.862,5523329.575,1094851.606
FALSE,,,C7 H5 N7 O,Full match,No results,No results,No results,0.54,203.05567,0.737,36043780.17,0,0,,,DDA for preferred ion,2698205.108,1823241.192,2181798.273,1965390.757,2474384.218,3257703.549,2189380.887,2827242.714,127797.7392,23901924.76,30073942.8,31850961.25,25695429.37,28055622.59,24164136.79,36043780.17,33763593.56,35816723.83,31554676.7,24962395.94,29757191.81,317131.141
FALSE,,,C36 H78 N6 O14 P2,Full match,No results,No results,No results,0.18,880.50528,11.913,35991794.57,0,0,,,DDA for preferred ion,21042741.06,35991794.57,27801195.75,25979858.47,12589317.26,13847627.56,10260115.34,7327414.733,8217740.151,7100198.012,7367321.562,7224674.355,5424423.377,4382431.13,3317220.6,151699.324,141212.6132,127619.8821,113604.8453,121431.0434,119556.3872,114383.7825
FALSE,,,C31 H12 N3 O13 P3 S2,Full match,No results,No results,No results,0.17,790.90257,12.141,35914447.05,0,0,,,No MS2,35914447.05,19876791.28,14255753.05,530179.4649,514061.204,498051.5773,502277.2274,499905.3691,487082.564,472366.1574,478533.795,483205.1914,473414.9842,479964.4228,474115.2399,471158.2007,498629.6788,462130.2,470970.4463,428912.4147,474913.8275,488084.2014
FALSE,,,C7 H20 N2 O3 P2,Full match,No results,No results,No results,3.32,242.09572,2.297,35903698.61,0,0,,,DDA for preferred ion,19737666.76,20412101.49,14868822.6,19258179.43,12936226.56,17282594.72,19510921.98,24680187.65,51243.02912,16731314.25,35903698.61,26076774.05,34812275.83,26637791.3,35427237.37,26853103.21,30000472.45,30014845.57,26702710.89,30391128.01,30021362.94,61270.14829
FALSE,,,C19 H25 N8 O5 P,Full match,No results,No results,No match,-1.33,476.16792,2.368,35774681.64,2,0,,,DDA for preferred ion,11284421.78,13868955.61,30091158.33,8948271.67,7493882.916,9885794.931,10615596.04,19374201.49,49150.22421,14508619.42,28449488.14,20452299.61,33540758.48,21524621.41,35774681.64,20197624.87,25351823.86,21897644.15,23782538.98,25922277.9,25189385.19,46502.50583
FALSE,,,C3 H7 N6 O5 P S,Full match,No results,No results,No results,-1.08,269.99333,1.092,35770662.79,0,0,,,DDA for preferred ion,21726905.21,28539197.57,25193824.87,28797759.47,23500864.87,22674115.95,35770662.79,26055653.9,106671.4058,3227141.277,1984339.23,841512.7388,1666914.229,762222.8144,1034074.205,1394158.518,1167258.823,1553751.476,776079.5078,1947558.795,941356.2799,111138.5394
FALSE,,,C21 H40 N2 O4,Full match,No results,No results,No results,-2.66,384.29778,7.384,35572016.07,0,0,,,DDA for preferred ion,20908932.42,35572016.07,26194897.75,28416190.85,17814010.73,27719557.41,21665338.47,25274053.14,98697.08282,1512467.663,2709747.681,2106318.006,3060334.539,2419424.175,2656659.417,2414801.074,3746662.628,2205495.978,2165824.754,1857732.176,2142235.077,76915.16946
FALSE,,,C2 H6 N2 O4,Full match,No results,No results,No results,2.85,122.0331,12.083,35448997.68,0,0,,,DDA for preferred ion,25444655.23,30939042.26,25662712.02,34900608.79,20783266.99,27233225.86,24787774.66,24932295.89,15064010.88,25182612.27,27974143.72,25930098.13,33296506.58,20589123.32,35448997.68,28936355.44,33570917.1,33775881.6,27404586.28,18860962.86,31194691.22,27422852.04
FALSE,,,,No results,No results,No results,No results,,110.03199,6.061,35424781.42,0,0,,,DDA for preferred ion,15118779.83,15000429.02,13558386.18,19194730.21,18302560,20640469.39,18195773.13,21587003.13,26316785.08,9752987.158,13372050.4,11977787.22,15300115.69,14164395.52,13013987.3,14182562.03,13596092.2,13449900.35,11929789.1,14291886.27,14132912.94,35424781.42
FALSE,,,C13 H13 Cl N5 O4 P3,Full match,No results,No results,No results,3.25,430.98829,0.691,35409189.31,0,0,,,No MS2,1639662.018,1560239.406,1609377.553,1646592.118,1601791.836,1705074.961,1660333.579,1695492.045,39060.58558,10523188.36,11345221.31,24840874.55,11864874.37,14564456.39,6525234.72,22223857.02,19708482.81,35409189.31,24728736.62,21768504.07,22177133.35,24210.44937
FALSE,,,C20 H42 N5 O4 P S,Full match,No results,No results,No match,-0.1,479.26946,4.572,35403919.61,3,0,,,DDA for preferred ion,3799568.521,12127469.04,442787.9084,268611.4442,391060.6794,35403919.61,520893.5409,609676.2432,105113.3614,137893.3393,137761.5468,168628.5797,162586.0151,151175.191,144031.1407,199592.986,166402.2688,205727.4216,136706.6827,169000.5722,133727.9251,103831.9413
FALSE,,,C24 H57 N7 O8,Full match,No results,No results,No results,2.54,571.42831,7.166,35295305.82,0,0,,,DDA for preferred ion,35295305.82,8326199.81,8062394.677,10010917.94,16136481.66,10602842.28,10592341.49,9821689.839,6556463.915,6544683.823,8690410.986,9346426.738,8400369.328,7907725.757,9002358.195,7794915.898,9165239.671,8349871.123,4006260.891,11298841,7954216.527,5998022.616
FALSE,,,C4 H10 O5 P2 S,Full match,No results,No results,No results,1.34,231.97273,1.889,35216390.06,0,0,,,DDA for preferred ion,3763349.258,4943777.934,5467362.327,5751030.015,5600743.477,6431783.856,5818715.052,7191961.703,21680091.91,20594858.86,10330037.32,10592364.85,17737512.64,21048932.44,12735991.65,16516424.56,20804808.28,8464013.341,17072905.28,8309693.439,22267162.66,35216390.06
FALSE,,,,No results,No results,No results,No results,,169.55527,2.367,35199735.5,0,0,,,DDA for preferred ion,20385642.94,24469100.85,35199735.5,15147051.15,17724846.41,15557032.2,21103994.78,22491118.77,34421.35252,23108930.68,30128149.52,26392997.41,33945903.89,29023530.16,33924034.52,25865777.23,28508529.54,29373210.51,28702821.98,28239749.31,30459650.97,37155.51237
FALSE,,,C21 H33 N3 O4,Full match,No results,No results,No results,-1.75,391.24642,6.71,35088175.33,0,0,,,DDA for preferred ion,8150061.012,5677256.452,8894637.487,9213880.21,5953371.947,9330723.941,12014730.99,10149068.46,21044356.52,3522776.188,8226175.087,4720977.882,8586772.402,7746396.761,7954463.505,5856234.537,6006208.816,12042615.38,4292546.591,12573834.12,5004203.942,35088175.33
FALSE,,,C11 H23 N3 O5 P2,Full match,No results,No results,No match,-2.32,339.11051,2.367,34803031.07,4,0,,,DDA for other ion,21355345.54,24766503.28,34803031.07,14338807.17,17799872.67,15723484.56,15529117.59,33812355.71,33951.63773,23359164.89,30840943.12,26840779.53,33927287.22,29706877.7,34462043.95,25704754.76,29537778.31,29545069.93,29168352.75,28325618.68,30141252.61,36648.48715
FALSE,,,C10 H22 N2 O13 S2,Full match,No results,No results,No results,-3,442.055,0.605,34785318.21,0,0,,,No MS2,25444511.78,15280285.28,25287814.03,24888932.38,23161145.1,29464630.9,34785318.21,28254087.32,39538.34742,124023.8975,140400.8536,137388.338,165616.4209,139513.1082,172069.9114,133757.689,148240.5925,249802.5949,148301.6857,130165.5721,139256.3521,34030.78546
FALSE,,,C26 H56 N7 O5 P,Full match,No results,No results,No match,0.03,577.40807,0.671,34659607.08,1,0,,,DDA for preferred ion,32326817.49,31612170.75,34659607.08,30565884.47,28590632.32,31219138.64,27541562.55,30314863.53,36279.76151,2381262.452,4259249.212,1997363.335,4105252.73,2986755.903,5521876.268,1924232.788,4356865.001,2316956.647,2833723.624,2423326.291,3553582.527,24233.18977
FALSE,,,C10 H14 N2 O7 S,Full match,No results,No results,No match,-0.58,306.05199,2.163,34511339.61,1,0,,,DDA for preferred ion,2746493.363,2059212.56,2768565.913,2807292.245,1410816.486,2888085.174,2236526.735,2359129.538,52185.49587,6026963.639,15103208.01,19458422.23,11306072.03,17571674.44,13176335.65,22009978.38,16720646.33,34511339.61,12733576.46,16786519.57,15183597.33,67518.64401
FALSE,,,C40 H32 N10 O8 P2,Full match,No results,No results,No results,-0.49,842.18757,1.814,34466508.28,0,0,,,DDA for other ion,26845756.48,23568780.74,32239539.74,25361331.89,15166058.79,34466508.28,20583958.71,19002418.66,24466.41814,37546.06598,137717.9331,36100.5056,47040.71796,43373.43029,41244.20479,37794.30597,42930.10743,47942.00008,44974.45595,35679.72406,42428.23471,26179.67746
FALSE,,,C3 H8 N6 O16,Full match,No results,No results,No results,-3.98,383.99815,12.378,34456872.37,0,0,,,DDA for other ion,30692324.37,28792768.98,23426884.63,21768084.44,26002582.93,30637896.08,29014108.33,28812280.11,25022720.7,32181852.12,29920234.37,26488051.87,30148291.28,30784619.35,31225402.07,25927602.31,26040576.91,34456872.37,21913118.37,31727210.23,25486506.12,23478292.84
FALSE,,,C H N5 O4 S,Full match,No results,No results,No results,1.65,178.97522,0.602,34318551.52,0,0,,,No MS2,24976329.94,22773924.67,8193506.171,32589992.75,25389522.86,34318551.52,17460796.78,10622370.19,375523.0412,425526.7838,573862.2127,449167.4933,601076.9736,471075.3065,545891.3687,490704.8872,563088.4684,500371.1568,515009.3199,486887.0431,452988.8474,373765.675
FALSE,,,C64 H123 N10 O12 P,Full match,No results,No results,No results,0.32,1254.90635,6.935,34268293.66,0,0,,,DDA for preferred ion,34053810.14,23144136.07,34268293.66,6612755.364,8432931.633,5094147.488,4281852.414,6745451.062,106581.1174,115516.2424,162007.1948,121080.1043,470184.3605,191127.0578,315829.5179,128224.9613,157159.8415,129783.1701,113386.1331,152639.15,111287.1223,85177.60835
FALSE,,,C2 H3 O7 P3,Full match,No results,No results,No results,2.53,231.90975,0.574,34126673.12,0,0,,,No MS2,1015129.023,998103.2449,942842.5988,838588.8878,933241.6153,877827.1395,659327.2462,753732.1358,19431097.64,30038444.2,30033497.71,34126673.12,23917985.53,30773278.87,26010487.53,33397082.44,21292809.31,25906361.31,24753965.89,32048037.01,20145870.51,10942405.66
FALSE,,,,No results,No results,No results,No results,,117.9353,0.519,34104555.1,0,0,,,DDA for preferred ion,26937742.75,34104555.1,32195168.45,32188220.82,29260870.92,27318682.16,29591287.22,24774841.54,24242735.91,28020960.13,24629616.74,23565053.38,22100642.48,24250551.94,22098454.22,26539792.18,24316346.76,24589860.05,22847475.55,24290237.38,17358806.18,8994688.254
FALSE,,,C6 H2 Cl O2 P,Full match,No results,No results,No results,4.15,171.94881,5.872,34071060.31,0,0,,,No MS2,4797391.89,3173881.058,3491679.71,3709483.214,3937132.817,3706917.324,3466407.338,3705575.164,3844639.275,5731340.131,4149698.82,9228310.503,9155903.938,7274082.984,8728276.206,8721392.819,9223332.129,34071060.31,11266788.51,14791068.65,3952014.797,1057875.147
FALSE,,,C2 H2 Br Cl2 P S2,Full match,No results,No results,No results,2.26,269.79021,0.593,33882770.56,0,0,,,No MS2,230237.9036,231464.7716,224175.4753,202096.0525,212238.3379,244003.8509,232026.4409,253063.2062,8997453.292,18801066.14,19790826.39,33827561.56,22821815.61,21971210.83,16328426.27,22073502.25,28685653.84,33882770.56,30918861.91,22494461.45,23708652.37,6048241.354
FALSE,,,C12 H8 N6 O7,Full match,No results,No match,No match,3.47,348.04665,1.115,33824600.72,10,0,,,DDA for preferred ion,23153073.76,19619340.28,27474857.9,19903147.86,33824600.72,24684328.46,16249829.2,33616598.71,58797.42317,5736661.632,13306628.12,6130049.319,7356370.463,5188673.266,8375723.902,4724099.082,7907818.085,1845612.446,8958243.281,4476360.543,7485333.025,59046.95463
FALSE,,,,No results,No results,No results,No results,,116.05018,2.624,33724276.65,0,0,,,No MS2,13054628.18,15198816.76,17184698.9,11035012,13322915.99,12235971.48,11615186.79,18026532.73,37542.61068,18905280.45,32167061.68,23695012.61,33682872.42,23884330.04,31826576.79,27327246.85,29878380.29,26334090.18,31148541.53,26536964.48,33724276.65,33876.96583
FALSE,,,C5 H Br3 Cl2 O7 S2,Full match,No results,No results,No results,-0.27,543.60894,0.595,33656263.36,0,0,,,No MS2,209904.1374,211022.6529,204377.1205,184247.6712,193494.2273,222454.3268,211534.7176,230713.5931,33656263.36,11871391.66,797394.7003,19747774.51,2070973.82,10417325.41,582050.1547,17009041.67,8812704.793,21630770.45,8548763.785,14564333,5913188.769,33006135.77
FALSE,,,C49 H79 N6 O4 P3,Full match,No results,No results,No results,-0.26,908.53733,11.914,33639286.33,0,0,,,DDA for preferred ion,33485871.54,21287026.35,19129739.82,25379180.47,24628442.3,27396688.44,33639286.33,28380583.03,28876919.33,22032912.11,18789783.99,19789940.01,6453472.754,662470.6265,125414.8479,123665.4429,125631.5924,113538.6467,101069.9915,108032.6679,106364.8562,101762.9828
FALSE,,,C7 H10 N6 O7,Full match,No results,No results,No results,3.59,290.06214,1.429,33491127.42,0,0,,,DDA for preferred ion,21272023.86,21887807.06,21346117.49,20598491.56,17501750.34,33491127.42,17067587.39,17771077.21,53864.3745,4817068.325,6344263.31,4591262.589,6014317.619,4328320.669,5758640.696,4127338.525,5827422.959,4967181.277,3342706.015,5288320.345,6579286.3,68463.40623
FALSE,,,C16 H26 N5 O3 P S,Full match,No results,No results,No results,0.53,399.14961,1.808,33453726.9,0,0,,,DDA for preferred ion,33453726.9,19661080.27,29221595.86,22238041.91,15801731.42,26774015.39,11142815.13,14861583.66,77292.33265,120910.7687,370512.1567,113306.8595,195804.7651,136134.0261,129451.1321,118623.1064,160284.939,153660.0442,141159.0856,111986.1735,154071.0933,84475.28033
FALSE,,,C8 H6 N O3 P,Full match,No results,No results,No results,3.3,195.00917,06.09,33335865.93,0,0,,,DDA for preferred ion,7466460.171,6378898.438,6100646.575,409742.1965,5115175.588,297236.1892,5121809.106,528555.0232,4067124.764,6405569.288,1462622.963,10545453.29,10163967.82,8088622.537,10358444.97,10521238.44,10824388.57,33335865.93,8729972.896,8209024.739,8424916.8,1505109.463
FALSE,,,C8 H23 N10 O13 P3,Full match,No results,No results,No results,0.99,560.06644,0.698,33310205.22,0,0,,,No MS2,28639181.48,17292747.58,30685847.51,24307990.01,16721873.68,25014664.7,33310205.22,19569342.57,69350.39808,1441655.604,1715097.942,1341550.33,1666761.791,1357360.293,1675063.111,1220648.34,1513651.919,1325904.908,1328002.243,1350133.113,1321129.503,51758.93537
FALSE,,,C10 H10 N10 O15,Full match,No results,No results,No results,0.99,510.03322,0.709,33005762.49,0,0,,,No MS2,28596323.28,22114053.48,30465901.91,29440141.55,20831814.02,31410211.43,33005762.49,22061267.92,90438.74288,1951379.705,2126995.502,1732496.297,2267021.066,1845149.17,2065579.847,1508580.228,1870326.869,1655018.179,1671797.288,1701834.635,1800535.604,70059.26781
