Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,MS2,Group Area: brain_163_neg,Group Area: brain_68_neg,Group Area: brain_6_neg,Group Area: brain_53_neg,Group Area: brain_187_neg,Group Area: brain_60_neg,Group Area: brain_21_neg,Group Area: brain_5_neg,Group Area: CONTROL_2_neg,Group Area: GT17_cc_1_neg,Group Area: GT17_c3_1_neg,Group Area: GT17_cc6_neg,Group Area: GT17_c3_5_neg,Group Area: GT17_cc5_neg,Group Area: GT17_c3_6_neg,Group Area: GT17_cc4_neg,Group Area: GT17_c3_3_neg,Group Area: GT17_cc3_neg,Group Area: GT17_c3_2_neg,Group Area: GT17_cc2_neg,Group Area: GT17_c3_4_neg,Group Area: CONTROL_1_neg
FALSE,,,C3 H7 Cl N10,Full match,No results,No results,No results,3.93,218.05523,0.622,19347483.03,0,0,,,No MS2,13666489.72,10385164.93,12997077.1,9817872.15,16207840.56,10380479.05,16995882.82,16538475.46,83456.95892,8075145.21,17453276.33,9990442.738,16690080.04,10059552.05,18604136.8,8938625.423,19347483.03,9571905.939,14820982.77,11797426.26,16515532.63,90260.71238
FALSE,,,,No results,No results,No results,No results,,158.90716,11.875,19338062.4,0,0,,,DDA for preferred ion,1992339.896,2665442.765,2619325.787,3706862.686,3773934.543,5105277.247,5734233.429,5425062.97,2905784.267,4487800.232,4182013.013,4709527.777,6357727.918,6751143.164,6850790.034,6153900.672,10548628.56,6283633.933,19338062.4,9363065.543,8607130.066,8379921.58
FALSE,,,C27 H35 N3 O17 P2 S,Full match,No results,No match,No match,-0.01,767.11623,2.389,19170323.06,2,0,,,DDA for other ion,16532694.63,13450554.33,11458485.03,19170323.06,15841159.02,13764982.58,14309405.08,12022583.43,44949.81547,7989561.875,11728730.25,8055577.032,12284045.07,9873921.78,18446813.08,4181742.105,12000653.82,2583719.451,10648009.91,12229618.64,8496639.401,40755.37005
FALSE,,,C7 H14 O7 P2,Full match,No results,No results,No results,2.81,272.02224,2.363,19115757.12,0,0,,,DDA for preferred ion,7082467.742,8408212.779,7587563.46,6737229.434,5481169.022,7254143.793,8237810.11,9461290.437,27929.20917,11557478.9,16638329.52,15913591.04,19115757.12,15623487.8,17706096.04,15754632.07,16946305.06,18915292.46,18232442.55,16365039.38,17703513.41,30152.76417
FALSE,,,C46 H69 N O5,Full match,No results,No results,No match,-2.36,715.51588,11.917,18982297.74,20,0,,,DDA for preferred ion,278642.1651,267721.242,282970.3848,269810.553,249149.1233,272396.9037,235144.8805,1153982.061,3322363.119,738115.2315,2392964.772,1889317.417,3985925.891,1810706.687,2630826.684,7102720.478,2304505.462,18982297.74,212426.3587,220746.2853,220554.276,219963.7442
FALSE,,,,No results,No results,No results,No results,,147.98923,0.816,18975628.38,0,0,,,DDA for preferred ion,4033236.066,3591888.043,3894289.209,3736639.807,4145159.205,3487370.219,4982208.273,3392639.768,349104.6489,6513141.547,5470332.426,16329925,6367435.059,7009825.702,7533042.04,17231927.97,7442457.559,11006532.78,9979917.416,18975628.38,7519315.023,298145.1636
FALSE,,,C27 H31 N O13 P2 S,Full match,No results,No results,No results,-1.09,671.0984,0.695,18961135.69,0,0,,,No MS2,4286967.246,8165308.047,4441728.54,5949143.067,7827030.37,4952179.71,6755924.176,18961135.69,97356.05532,1638319.846,938846.5044,428707.8213,590886.0599,638873.4148,607829.1467,394917.631,733837.5301,443900.0558,448582.4069,533384.1831,488969.3487,104187.3899
FALSE,,,C70 H96 N4 O10,Full match,No results,No results,No match,0.29,1152.71298,11.921,18950753.77,2,0,,,DDA for preferred ion,171642.3664,352666.674,210958.7163,435590.8379,230381.7071,490406.4844,1076904.416,4785128.71,15682764.45,13697786.23,13138888.63,18950753.77,18086198.9,17467260.45,18414631.3,15981060.34,13379708.36,18143358.31,15286462.87,86316.82539,126328.134,98993.00706
FALSE,,,C H3 Br Cl N2 O2 P,Full match,No results,No results,No results,2.19,219.88089,0.582,18911329,0,0,,,No MS2,96411.81214,85997.90641,326120.48,93150.20137,140273.3195,195622.7715,476082.8303,299366.9567,5416098.632,12025452.53,12862932.07,17184028.84,13609848.08,16085290.94,11474534.68,17612448.42,15953662.66,18911329,17725158.85,16274510.63,13731057.09,7592011.73
FALSE,,,C26 H22 O8 S,Full match,No results,No results,No match,1.46,494.10426,9.858,18832227.8,1,0,,,DDA for preferred ion,3694199.238,3486522.609,2524635.428,4856285.167,5855084.475,14558697.22,18797920.96,14254281.01,18832227.8,12587863.86,10032298.52,14991526.91,16340724.92,15826039.81,17278424.16,11491204.42,6541015.097,13288809.86,11006481.48,16292005.89,12168141,10183970.2
FALSE,,,C19 H37 N O3 S,Full match,No results,No results,No results,-0.01,359.24941,8.328,18822185.25,0,0,,,DDA for preferred ion,12952620.41,18822185.25,8466504.319,11105170.21,10050833.28,13947200.02,9422820.843,12981055.73,26849.29152,585251.5172,2684278.363,1957979.698,2561395.769,1640470.819,1998922.055,3475139.562,1957395.161,3425811.617,4852295.005,1284932.653,1355972.706,52751.5662
FALSE,,,C86 H123 N5 O15,Full match,No results,No results,No match,-0.44,1465.90092,11.926,18669336.54,1,0,,,DDA for preferred ion,18669336.54,15251250.96,8957871.736,5300897.826,3757866.201,809057.6547,115829.6006,108529.6771,112836.6018,115301.8209,106303.619,91621.29025,87809.91334,88699.87796,99313.03724,93478.22575,84698.5169,84330.95839,74344.27461,61185.44197,70145.57975,61202.21762
FALSE,,,,No results,No results,No results,No results,,577.5724,0.586,18643953.32,0,0,,,No MS2,190426.6848,233330.0713,200307.4369,221186.2511,229975.7228,215917.6744,211614.9138,215821.4168,7296141.117,14465996.22,10344971.81,16031675.59,13042127.7,14325660.02,9429980.751,14438210.97,16455194.8,18643953.32,16296827.43,14691869.47,12224171.78,3871757.606
FALSE,,,C4 H7 N7 O4 P2 S,Full match,No results,No results,No results,1.37,310.97597,0.628,18504332.32,0,0,,,DDA for preferred ion,638083.5646,813813.9869,942798.1463,696790.6309,650472.1534,698369.5049,671543.8926,658452.4978,268484.8789,14961241.44,18504332.32,13784578.48,13571474.1,16841365.32,13259136.35,18323074.69,11573104.81,10723055.68,12622185.62,14631106.67,16650062.09,243246.9589
FALSE,,,C22 H40 N5 O3 P,Full match,No results,No results,No match,-3.01,453.28551,6.735,18495612.58,2,0,,,DDA for preferred ion,18144280.04,12098871.27,18472871.99,17328282.65,18495612.58,16596079.95,12262398.47,14155464.99,42321.85405,1020628.169,3071073.351,1310480.725,4606666.809,2223239.543,2496976.491,1626128.63,2637718.953,2238569.772,860712.118,4307109.424,1605984.164,28992.93077
FALSE,,,C44 H79 N3 O2 S2,Full match,No results,No results,No match,02.02,745.56288,11.916,18485450.11,28,0,,,DDA for preferred ion,1211810.539,721653.5587,1231691.518,2818819.286,2048191.395,3329655.302,4297028.936,4469655.963,6960797.861,5196638.892,9501094.396,9890299.631,18485450.11,12226877.67,322774.4464,150922.0427,163453.7117,267990.6158,245340.8848,795558.6493,176847.8426,176374.3343
FALSE,,,C15 H15 N2 O6 P S2,Full match,No results,No results,No results,0.8,414.01124,1.814,18435869.26,0,0,,,DDA for preferred ion,11349614.79,18435869.26,11984119.2,12710321.04,13560674.96,11683543.55,16073718.2,12852292.51,18253.05705,543382.5433,1923095.039,167380.2617,1441165.897,499575.9287,823225.7263,205504.3892,1164422.278,269472.5158,552721.344,33042.78778,127857.8138,17254.19247
FALSE,,methadone-d9,C21 H18 [2]H9 N O,No match,Invalid mass,No results,No results,-975.27,317.95536,11.966,18232353.88,0,2,98.8,9.9,DDA for preferred ion,2264858.449,2278668.118,2585357.664,3486218.568,4788441.49,5259063.734,5132830.066,5368187.482,5697261.396,6158267.716,5721938.921,6660875.011,6951619.019,7005540.468,5612118.644,5545065.289,9193349.851,8822450.858,16433001.5,16862838.52,16752116.9,18232353.88
FALSE,,,C11 H15 Cl N5 O10 P S2,Full match,No results,No results,No results,1.47,506.96939,0.68,18222444.26,0,0,,,DDA for preferred ion,553612.9328,627720.5347,660214.4038,595260.0284,621988.6639,607847.4056,615000.6791,487992.7959,66574.82662,15058707.38,11096903.62,18222444.26,7429196.666,16344176.48,13788029.15,14804114.16,9598393.539,14097949.9,12622758.44,10034405.97,12529412.95,71246.28657
FALSE,,,C22 H27 N9 O3 P2,Full match,No results,No results,No results,3.64,527.17313,4.441,18203010.65,0,0,,,DDA for preferred ion,15200.76744,13804.3648,15090.51345,14797.39448,13357.97406,13493.28558,13621.4301,13050.3195,11931.45712,7920196.844,16470066.08,10558455.65,17487400.36,11041212.93,18203010.65,10605352.83,14519093.15,13198083.76,14348478.54,12689848.11,15550645.63,12096.01379
FALSE,,,,No results,No results,No results,No results,,653.05421,0.714,18190784.25,0,0,,,No MS2,4782486.013,7122683.666,8955799.777,4968089.618,6873048.909,8044912.824,6255131.072,18190784.25,182427.1026,913536.8468,1022657.181,803318.5551,1107210.348,990960.6623,1138958.535,740002.0364,962083.4766,831785.971,840559.8244,999462.5478,916237.426,195227.7503
FALSE,,,C6 H2 Cl2 N O15 P S,Full match,No results,No results,No match,-0.91,460.82556,0.616,18108184.78,1,0,,,No MS2,329625.9675,350675.419,366880.6023,359953.3017,336025.757,360768.9282,346911.1533,340148.3029,175944.0574,8401776.835,9250621.405,15591353.03,7966688.905,10684553.19,6027252.216,15314281.06,11916594.12,18108184.78,13655156.39,11958917.14,11364405.94,125658.3285
FALSE,,Dodecyl sulfate,C12 H26 O4 S,Full match,Full match,No results,Full match,-0.32,266.1551,11.882,18089316.93,1,5,99.4,10,DDA for preferred ion,13282281.15,13362409.95,12539080.46,10731122.94,12829625.56,11611289.11,9485046.422,11801977.15,13746439.32,14028597.6,12752831.17,11704782.5,12141059.16,12896715.49,18089316.93,14937182.82,13963568.28,14847171.85,14337962.71,17223162.22,15239222.63,14119697.55
FALSE,,,,No results,No results,No results,No results,,716.10797,0.985,18074316.65,0,0,,,DDA for preferred ion,15302748.87,12711407.67,18074316.65,15535848.52,10824764.5,17712182.4,17018327.39,11057636.43,28986.15589,248859.4747,239100.8556,223110.5238,266812.0996,225595.0653,250012.6781,199225.7255,236437.4284,237378.5109,247968.4326,233166.8296,233782.2877,28359.70446
FALSE,,,,No results,No results,No results,No results,,889.57375,11.914,18054563.63,0,0,,,No MS2,13947744.06,16946741.44,17077110.3,18054563.63,16202677.38,14728622.57,15320970.24,13678325.46,11235489.22,7776950.954,3576433.557,282982.1417,125921.3254,101405.9582,112394.5074,100126.6267,108440.5464,106223.6423,100839.1508,74541.64902,117326.6515,85488.57022
FALSE,,S-Adenosylhomocysteine,C14 H20 N6 O5 S,Full match,Full match,Full match,Full match,0.01,384.12159,1.503,18020874.25,2,2,77.5,31.8,DDA for preferred ion,524436.3121,111997.5697,693906.0659,700333.6555,1017276.353,1164680.589,1101067.446,552938.4813,11337.37181,1337667.841,11851516.65,921566.6709,18020874.25,10065964.78,17129956.89,7308263.54,9134984.558,348723.9277,11916535.97,10315775.2,13111525.32,10531.16066
FALSE,,,,No results,No results,No results,No results,,645.58158,0.581,17948690.58,0,0,,,No MS2,199650.2833,244631.7589,210009.6243,231899.7348,241114.9376,226375.9668,221864.7956,226275.0468,17948690.58,3098321.027,2071403.266,4263836.721,817788.4139,3295112.841,908323.575,6410431.918,2461985.105,3688985.799,2142998.6,3037569.645,2241338.998,11607570.21
FALSE,,,,No results,No results,No results,No results,,447.72575,0.594,17902319.86,0,0,,,No MS2,381440.4125,393147.124,406692.3151,416534.95,366281.0709,417478.7861,384590.361,384992.3055,17902319.86,4123602.652,2556493.156,6282819.04,2461717.895,6772758.944,1516552.447,5025732.74,4120203.633,4227968.316,4439573.541,4225617.664,3485003.044,8087137.193
FALSE,,,C2 H2 Cl N4 O4 P S2,Full match,No results,No results,No results,0.03,275.89437,0.723,17882823.81,0,0,,,DDA for preferred ion,983340.4865,1159441.426,1219459.755,1099484.719,1148854.28,1171193.975,1120663.434,1030293.974,17882823.81,4260690.848,3637031.902,5975601.082,1585615.915,6759786.412,1982167.89,4141017.875,3682740.845,820487.2079,1463633.714,6451070.507,3688232.697,14462849.78
FALSE,,,C7 H5 Br2 Cl4 N2 P S2,Full match,No results,No results,No results,-1.26,509.67462,0.583,17828828.19,0,0,,,No MS2,178134.577,70287.83897,159392.5582,78526.13575,96798.14169,105577.6783,99181.00944,84747.63833,6228269.988,8976224.567,6491766.715,14941994.97,6944149.296,9787831.927,4963214.693,15288730.22,9531947.024,17828828.19,10406782.21,11387046.53,9080998.867,3134879.892
FALSE,,,C13 H18 N10,Full match,No results,No results,No match,0.17,314.17164,6.614,17814133.69,2,0,,,No MS2,12976505.76,15994137.22,10391988.37,17814133.69,1631629.343,11808622.62,1723656.217,2485276.713,3389620.331,1834145.377,3521527.365,1634464.746,2897132.042,1787895.792,1507089.455,1354418.142,1181511.783,1845394.042,2361809.689,2385660.287,1690280.953,1554646.955
FALSE,,,C8 H7 N4 P,Full match,No results,No results,No results,-1.7,190.04051,0.689,17798646.85,0,0,,,No MS2,1127678.622,1217393.564,1280411.778,1154440.053,1206277.243,1229733.538,1240111.827,1081790.959,149978.6286,2960204.61,8531943.889,10214938.16,5675635.372,4968457.108,3080951.608,8116128.454,12931260.16,17798646.85,8651990.541,3947171.945,5307129.421,154954.0687
FALSE,,,,No results,No results,No results,No results,,130.06191,3.151,17772072.51,0,0,,,DDA for preferred ion,1274553.644,879747.1607,1551978.541,1579810.153,1102701.955,1584674.156,2289186.147,1637198.883,575059.49,10309289.38,4877712.181,9645487.477,4523966.92,9518285.422,7783388.529,13215981.89,7468672.793,10727255.82,7609261.202,17772072.51,12249291.24,503890.0871
FALSE,,,C5 H9 N5 O P2 S,Full match,No results,No results,No results,04.07,249.00132,0.758,17759112.45,0,0,,,DDA for preferred ion,761320.0656,887116.2766,894743.3744,876615.6528,831856.4204,931531.9584,840341.614,949583.6994,152529.1555,6031783.991,14355403.45,6685074.447,9653304.324,6705042.597,10121779.57,15847649.9,9986911.539,11999456.65,13115717.82,5690183.112,17759112.45,82948.13601
FALSE,,,C4 H14 N7 O10 P3,Full match,No results,No results,No results,3.98,413.00314,1.8,17754634.18,0,0,,,No MS2,14913916.9,17754634.18,16008654.89,15527192.77,14117091.38,7355367.22,15851904.4,15168006.79,18201.25173,625815.844,2365122.115,285009.2648,1581033.841,627145.8978,1019731.815,322113.1405,1403039.641,346052.1173,577272.9157,56778.03894,251345.2886,17001.94007
FALSE,,,C4 H9 O4 P S,Full match,No results,No results,No results,-3.58,183.99526,4.001,17689579.27,0,0,,,DDA for preferred ion,15991302.34,14645906.62,13837762.63,14999119.48,16391703.72,15850528.41,15234455.79,16420903.16,16006978.16,16146600.7,13737322.95,15312071.86,15648736.28,15492537.63,15283128.43,15935809.71,15430661.37,16153893.88,16032035.77,16214623.05,15136888.18,17689579.27
FALSE,,,,No results,No results,No results,No results,,237.87303,0.572,17658073.63,0,0,,,No MS2,533388.3495,621078.6388,886479.974,483797.9386,621324.3273,645395.0839,780909.1112,542565.1476,17658073.63,7200435.093,4540612.212,6696900.945,5930547.127,6705605.568,4774299.066,4042689.04,2998918.684,3913155.057,3616011.439,8490090.276,10874423.53,13574678.14
FALSE,,Adenosine triphosphate (ATP),C10 H16 N5 O13 P3,Full match,Full match,Full match,Full match,0.11,506.9958,0.677,17643687.95,5,2,79,67,DDA for preferred ion,3179540.771,4808059.268,1751003.072,8778559.633,1466243.09,5376988.93,3922444.832,4480999.789,48752.4498,852616.221,16904930.49,321573.0039,6264221.401,9073279.902,17643687.95,5649327.802,3505840.235,1549202.07,2940196.963,7302906.028,8528727.79,52173.33917
FALSE,,,C22 H43 N9 O5 S,Full match,No results,No results,No results,4.92,545.31347,6.834,17586547.06,0,0,,,DDA for preferred ion,16029981.9,8218640.484,9245813.113,17586547.06,13150620.4,10953367.5,5235417.046,13651111.74,41221.92669,1833592.888,1856108.402,2262021.33,1597366.772,1375245.779,2987585.328,2335877.288,1360475.896,1390002.387,3597525.426,2683335.457,1915095.217,27636.75933
FALSE,,,,No results,No results,No results,No results,,147.08845,2.364,17567024.69,0,0,,,DDA for preferred ion,9674256.726,10289747.31,17184160.53,9451856.053,6057511.875,8935278.885,9160981.46,11177488.92,12569.57885,8597292.333,15692578.71,10229681.52,16115627.97,11612733.8,17567024.69,10541777.17,11755979.07,11099627.69,13573279.08,13279251.37,13917815.53,12635.75847
FALSE,,,C20 H42 N O5 P,Full match,No results,No results,No results,-0.27,407.27995,6.829,17487162.06,0,0,,,DDA for preferred ion,14642024.15,13777729.04,15129573.04,17487162.06,12247137.34,16537206.46,12177206.6,8172954.394,59769.12083,88825.01386,77714.16761,57177.59328,58702.5873,74226.70145,55848.32819,73282.47394,57913.07971,47185.28951,91908.27396,47004.32027,60162.62679,40806.29443
FALSE,,,C15 H14 N6 O2,Full match,No results,No results,No match,-3.43,310.11676,2.292,17485135.38,4,0,,,DDA for preferred ion,92720.07014,292566.5106,189380.8618,87296.16806,60349.40308,140820.7482,125817.3013,127125.0842,11466.24234,2511115.628,11467415.65,9791832.764,7779431.715,6627334.504,5173724.162,11671616.78,13202312.46,17485135.38,11302441.02,5935620.448,6557915.215,12615.34943
FALSE,,,C4 H4 Cl N7 O3,Full match,No results,No results,No results,0.05,233.00643,0.716,17431810.87,0,0,,,DDA for preferred ion,6056367.473,5491641.631,9400081.567,6355889.098,6449864.205,7173702.134,9644328.366,3624647.145,157402.2291,12561799.06,11963176.29,14759557.48,14105200.02,14057620.41,11773115.74,14410281.03,12360216.21,17431810.87,12358652.45,14685194.97,11838219.8,168446.9174
FALSE,,,C44 H67 N O5,Full match,No results,No results,No match,-2.59,689.50014,11.917,17353432.05,17,0,,,DDA for preferred ion,270856.3334,260240.5631,275063.6137,244056.154,216918.8327,296663.154,228574.4518,688072.8867,2403342.233,1221003.004,3630820.851,2984139.216,3467474.618,2370013.136,3049525.112,5271108.039,2213407.346,17353432.05,327063.119,214578.1828,214391.5386,213817.5075
FALSE,,LT9970000,C14 H21 N O3,Full match,No results,No results,Full match,-0.77,251.15195,7.593,17318856.85,1,0,,,DDA for preferred ion,14814031.5,12459715.54,14982734.37,17318856.85,13432881.12,15753252.99,14453826.98,12891429.65,9257389.323,11693318.92,13662094.79,10034790.95,11967770.86,11964084.38,14290019.56,12868692.6,12246432.03,9171663.209,7322330.157,10856744.12,6664198.567,7796426.764
FALSE,,1-(5-{5-[(2S)-1-(1-Acetyl-4-piperidinyl)-2-pyrrolidinyl]-1.2.4-oxadiazol-3-yl}-2-pyridinyl)-4-piperidinecarboxamide,C24 H33 N7 O3,No match,Invalid mass,No results,No match,98470.77,513.27638,4.329,17291330.8,1,1,91.3,9.6,DDA for preferred ion,207882.0211,2744608.921,186685.9214,125962.9475,12723.45368,17291330.8,337413.7375,767144.3706,11526.70994,11753.38403,11734.29636,11588.85485,11950.89407,11704.32749,12798.3376,12632.04359,11636.75545,12295.05168,12069.91265,11477.5229,12434.59136,11344.64805
FALSE,,Succinyladenosine,C14 H17 N5 O8,Full match,No results,No results,Full match,0.76,383.108,2.334,17290622.48,1,0,,,DDA for preferred ion,17290622.48,10638991.29,17182633.37,12726313.26,13593084.86,14554908.83,11932985.34,13005210.78,8479.584243,6157024.105,11855396.48,9579070.793,11677758.83,13637446.45,7769078.657,8928309.37,9069615.935,14129541.86,5498818.217,12062397.62,5668743.297,8493.517022
FALSE,,,,No results,No results,No results,No results,,623.5984,0.577,17286035.95,0,0,,,No MS2,90193.10457,103721.4843,85443.84703,87141.87262,87509.17658,114971.684,84031.36397,88847.62837,17286035.95,3811242.734,249834.0839,5796317.51,493429.4533,2788825.657,246743.4626,4567139.647,2546307.711,5089004.33,2653017.03,4078539.186,3224159.121,10261533.94
FALSE,,,C5 H10 Br Cl4 N5 O4 P2 S,Full match,No results,No results,No results,0.61,516.78694,0.623,17235686.35,0,0,,,No MS2,248814.8606,264703.8283,276936.1486,271707.1451,253645.6776,272322.8126,261862.41,256757.5401,104693.2274,7778024.917,6989189.784,16085515.34,6039700.646,10456793.41,4573084.439,15447710.17,10660989.63,17235686.35,11274247.38,11101817.58,9115040.416,94851.93086
FALSE,,,,No results,No results,No results,No results,,619.5566,0.594,17191926.49,0,0,,,No MS2,110898.7104,135884.338,116652.96,128812.1464,133930.8675,125743.8876,123238.0907,125687.8301,17191926.49,3524874.413,1093921.858,10279830.87,2012572.702,5693600.746,1147356.04,8713308.514,4786977.423,10934910.35,4660243.843,3705189.165,3982913.917,8825410.709
