gene_id	gene_name	S6_F_DMSO_REP1	S6_F_DMSO_REP2	S6_F_DMSO_REP3	S6_F_TDO2_REP1	S6_F_TDO2_REP2	S6_F_TDO2_REP3	S6_M_DMSO_REP1	S6_M_DMSO_REP2	S6_M_DMSO_REP3	S6_M_TDO2_REP1	S6_M_TDO2_REP2	S6_M_TDO2_REP3	WT_F_DMSO_REP1	WT_F_DMSO_REP2	WT_F_DMSO_REP3	WT_F_TDO2_REP1	WT_F_TDO2_REP2	WT_F_TDO2_REP3	WT_M_DMSO_REP1	WT_M_DMSO_REP2	WT_M_DMSO_REP3	WT_M_TDO2_REP1	WT_M_TDO2_REP2	WT_M_TDO2_REP3
FBgn0039529	CG5612	637	576.585	725.44	614	717.021	593.754	99.999	129.033	227.852	757.353	707.006	813	356	681	411.095	478	487.001	365.839	813.093	705	619.08	554.976	476	439.998
FBgn0039530	Tusp	2142.373	2211.033	3314.99	2928.818	2731.448	2353.991	767.587	1243.171	1149.731	3631.816	4157.709	3237.891	1757.293	5035.99	2314.382	2235.52	1980.023	2054.851	4112.475	3765.588	3950.653	3459.338	4392.902	3388.675
FBgn0039531	CG5611	172.345	193.757	213.403	247.12	233.85	143.713	69.086	125.873	88.159	242.542	297.399	257.642	143.934	344.261	261.387	182.292	133.737	225.614	261.667	316.482	379.339	283.355	219.388	237.66
FBgn0039532	Mtl	958.002	852.928	1151.001	1132.65	1129.926	894.301	290.963	439.999	417.999	1463.001	1395.241	1346.999	807.998	1794.324	973.923	897.326	681.594	821	1493.002	1484.314	1489	1196.862	1131.473	1148
FBgn0039536	unc80	8004.976	7450.246	11232.758	9769.965	9697.806	8170.351	2823.164	4757.338	4447.844	12641.108	14515.524	12181.416	6360.005	19303.924	9402.261	9222.162	7673.403	7930.49	15499.733	14624.594	16914.789	13363.736	20504.836	14147.39
FBgn0039537	Hsdl2	2703.48	1466.449	1962.009	2247.916	2110.491	1453.013	307.647	715.687	590.404	1189.49	937.121	1018.578	3920.389	1961.45	4035.758	3009.258	945.023	3314.664	2003.165	2096.636	2107.009	2261.914	3048.153	1761.022
FBgn0039538	CG12883	135	152	175	160.027	177.074	96.191	49.129	70	53.368	135.779	174.959	101.733	73	131.098	88	78	87.025	119.947	131.991	154.951	129.66	165.159	168	116.711
FBgn0039543	CROT	995.966	744.932	859.315	1531.116	1376.992	803.088	283.161	504.997	360.444	1169.802	740.613	753.828	1803.505	1387.499	2099.049	1735.085	324.999	1394.057	830.674	1017.55	1025.537	981.313	996.992	918.999
FBgn0039544	CG12877	746.053	751.415	1032.82	890.09	854.795	709.183	209.89	394.3	320.419	1004.945	1072.245	912.438	618.449	1498.756	784.378	639.389	519.792	645.94	1105.451	1157.947	1080.632	986.014	1046.136	906.436
FBgn0039551	Or98a	22.998	18	35	21.597	18	27	7	11	11.188	25.002	28.99	23.26	15	43.89	14.011	17.013	16.899	15	27.012	25.976	27.045	22.998	18	33.002
FBgn0039552	CG12426	4.989	3	14	5.991	9	6	1.001	4	2	8.77	11	2	4.007	3.018	6.188	1	10	5	6	4	8.064	7	13	13
FBgn0039554	CG5003	847.019	974.938	1243.35	1104.494	1127.772	916.081	318.984	446.662	458.684	1254.997	1247.555	1060.626	732.098	1315.729	1018.418	731.04	712.369	745.88	1247.377	1090.348	1137.426	1007.789	1030.383	914.479
FBgn0039555	mRpS22	886.043	737.441	1056.144	1012.2	905.797	740	278	439.333	420.92	970.528	1006.314	919.972	600	855.198	785.994	700.313	568.288	745.227	928.316	872.884	881.026	839.201	1134.031	792.539
FBgn0039557	CG12259	257.958	228.752	275.243	275.167	248.231	244.054	42.562	71	81.957	250.116	296.7	272.344	177.145	299.433	197.495	165.344	135.99	197.065	282.209	274.357	258.059	218	146.846	179.065
FBgn0039558	BCAS2	159	136.983	167.803	170.99	149.02	92.088	45	55.367	51.814	128	179.35	178.078	108	225	167.225	124.112	124.058	148.521	235.041	180.928	219.835	150.986	229.873	154.98
FBgn0039559	NSD	1116.732	1059.672	1335.993	1274.892	1229.481	946.566	329.038	602.463	556.292	1180.55	1359.199	1230.219	826.645	1677.175	1117.272	831.842	993.813	903.996	1486.209	1436.282	1469.857	1241.703	1498.755	1123.382
FBgn0039560	BOD1	2059.656	2003.957	2782.619	2417.382	2281.911	1850.971	706.276	918.793	991.99	2665.05	2811.934	2328.709	1411.011	3217.373	1894.034	1668.535	1603.051	1448.191	2780.029	2583.114	2676.364	2190.715	2901.645	2337.658
FBgn0039561	mfrn	2848.09	2483.182	3339.618	3061.267	3041.519	2400.864	835.975	1342.826	1218.267	4048.96	3908.736	3569.853	1775.426	5122.29	2518.593	2158.269	1957.897	2229.659	3819.969	3876.895	3651.713	3655	3601.987	3278.012
FBgn0039562	Gp93	8887.897	6206.845	6620.737	10559.824	7348.637	6624.384	2134.849	12421.662	8300.775	12192.467	8687.623	7962.022	3026.846	6607.061	7845.954	3825.987	4472.295	5467.441	8459.769	31566.707	6030.112	4998.306	8342.813	4389.637
FBgn0039563	CG4951	257.015	225.164	314	253.001	234.125	200.243	60	145	95.933	297.001	329.007	263.786	172.892	338.006	208.376	215.563	178	184.225	336.506	335.009	298.515	269.23	311.21	257.997
FBgn0039564	Nep7	657.128	525.013	331.305	825	709.523	451.784	108.013	1083.065	477.672	446.001	464.403	843.398	1418.991	101.104	2249.371	2039.913	1377.629	2466.466	1489.923	2169.036	1108.896	820.795	959.006	601.852
FBgn0039565	CG4884	38.125	195.03	258.233	77.683	52.563	65.67	7.751	21.236	74.004	232.896	53.851	257.349	35.361	516.014	395.028	237.98	8.396	31.838	448.157	490.043	28.214	391	387.273	37.784
FBgn0039566	CG4849	843.696	844.69	1017.172	986.237	923.178	743.853	291.821	475.585	452.289	1124.087	1258.522	992.978	523.26	1052.007	697.87	590.945	618.358	654.459	1025.966	938.404	1034.692	825.371	944.879	784.776
FBgn0039568	CG4815	10.011	6	2	10.028	8.004	10.038	3.179	10.992	3.999	8	12	4.448	8	9	8	5.333	5	7	6.959	12.004	8	10.028	4	10.025
FBgn0039576	UQCR-14L	2	1.003	1	5.892	2	1	0	8.005	4.266	2	7.007	2	2.016	4.01	3	2.017	1	4	4.014	5.012	4.001	3	0	1
FBgn0039577	CG12516	2	4	1	5	8	6	2.052	2	1	2	12	5.043	2.003	4	5.073	5	4	1	5	0	1.041	5.523	3	0
FBgn0039580	Gfat2	1059.417	1057.719	1360.994	1441.912	1219.337	945.81	451.528	1683.851	704.389	1893.06	2057.586	1469.837	825.374	1925.767	1031.241	866.043	934.205	907.653	1697.65	2325.152	1821.541	1596.215	2335.494	1336.557
FBgn0039581	Moca-cyp	2668.177	2499.527	3523.097	3219.695	3121.354	2393.286	831.599	1447.942	1487.74	3792.593	4094.702	3387.012	1878.088	4768.285	2598.935	2306.64	1892.994	2133.647	3846.806	3784.647	3895.01	3689.923	4121.064	3372.249
FBgn0039582	Or98b	4	8.001	7.983	5.025	11.045	4	11.004	6.003	8	4	4.842	7	9.885	82.209	4	2	3.002	2	16.726	12.562	13.415	6.067	8	2
FBgn0039584	beat-VI	579.522	537.836	706	699.568	760.933	599.651	194.542	295.96	275.172	964.012	1077.808	957.266	431.877	1432.962	620.28	742.297	501.662	645.041	1282.479	1379.782	1541.898	960.636	778.074	1140.353
FBgn0039585	CG1894	7.016	13.224	19.13	14	16	16.339	10	8.676	7	11.472	12.172	11.55	19	21.52	22.081	9.002	8.014	7	22.961	17	10.083	10	11.608	8.001
FBgn0039588	mIF2	244.864	183.078	284.999	271.989	256.012	203.951	47.665	79.267	63.819	258.579	304.001	269.818	193.058	363.457	257	246.993	210.647	262.581	344.08	324.009	339.014	318.004	268.491	256.713
FBgn0039589	CG9986	329.357	342.302	375.786	312.897	334.491	344.37	95.631	121.722	128.533	492.408	442.783	454.709	260.412	584.406	380.966	327.54	229.017	372.761	512.791	466.971	562.217	389.775	304.37	425.956
FBgn0039590	CG10011	4285.218	3941.508	5593.381	5459.375	5120.925	4321.608	1148.226	1858.569	1896.926	6500.619	7478.831	5806.305	3158.698	8820.879	4322.72	4223.067	3824.788	3898.893	7120.984	7002.118	7520.924	5774.242	7177.85	5977.327
FBgn0039591	CG9988	4	12	14.032	12.541	14.006	8.005	10.015	14.875	8	8	19.213	16.158	8.004	15.948	9.978	14.64	7	8.334	18.004	26.912	14.999	11	13.658	5.999
FBgn0039592	CG14062	3	11	14.052	5	13	18.869	7.001	3.115	5	5	37.009	10.935	10	19.002	14.005	16.082	11.177	16.06	22.986	23.948	14.053	11	13	16
FBgn0039593	Sid	158.996	134.882	168	203	329.121	139.187	33	172	76	304.16	153.388	308	102	16.96	186.439	396.276	408.576	89	190.277	316.686	238.023	142.57	162	59.956
FBgn0039594	snu	4653.778	4701.39	6044.415	5164.821	5854.353	3941.316	1027.436	1679.413	1948.569	7392.318	5774.345	7387.645	3926.952	11264.787	5441.327	4808.91	3035.782	4260.051	8327.176	8802.156	7880.686	7728.039	6372.862	6359.589
FBgn0039595	AstA-R2	54.013	84.974	77.994	87.999	75.001	69.086	16.474	49.972	28.999	64.985	85.804	70.614	76.896	153	72.002	60.195	49	43.355	124.004	114.629	91.032	107.743	75	56.712
FBgn0039596	CG10000	15.051	20.792	24.136	7.178	12.786	24.234	6.723	14.906	3.205	19.667	45.055	19.142	14.884	17.158	22.556	14.013	10.779	14	28.656	35.122	17.721	22.018	15.481	12
FBgn0039597	CG9997	5	5	8.01	3.201	6	6.027	2.965	7.027	3.009	1	8.272	4	2	12	4	5	3	7	10.211	8.493	3	4	4	1
FBgn0039598	aqrs	9.347	11.998	12	12	13	7	8	17.77	7.271	8.001	31.79	7.188	13.597	13.175	11.06	13	7.059	8.143	8.281	13.528	13.668	15.971	8.001	10.052
FBgn0039599	intr	6	3	7	2	5.046	3	2.022	3	3	5.006	11.906	5.862	1	4	8	4.473	2.069	2.2	8.003	11.005	6.461	2	4	4
FBgn0039600	Prp39	3545.25	3369.251	4423.708	4170.08	4182.506	3125.182	1198.942	1636.85	1608.54	4544.363	4797.411	4151.953	2490.717	5136.893	3625.881	3130.26	2721.829	3016.579	4508.31	4414.297	4544.947	4141.037	3165.917	3608.764
FBgn0039601	CG1523	502.747	537.023	720.35	618.342	591.026	541.248	173.801	283.307	277.069	669.562	775.841	660.653	417.64	953.951	635.433	521.524	548.238	565.952	835.958	838.117	808.75	698.899	767.189	671.756
FBgn0039602	CG1647	758.075	782.462	1104.892	1006.581	949.782	729.053	191.002	336.032	355.259	1153.217	1373.943	1175.264	602.533	1613.372	916.6	769.034	672.213	833.995	1333.766	1265.539	1297.833	1105.353	968	1026.662
FBgn0039609	Nepl17	1020.326	946.112	1476.507	1337.071	1401.139	1052.968	300.157	507.013	485.847	1335.052	1490.358	1244.083	866.928	1180.155	1102.048	937.751	590.146	873.257	996.913	1154.461	1068.569	962.384	1595.446	1156.588
FBgn0039611	Nepl18	5230.567	4366.987	5697	6352.972	5913.201	4350.556	366.944	1276.96	1014	1745.238	903.35	1850.754	6171	263.758	6436.899	6587.689	1110.925	6015.018	1801.637	1947.553	2105.246	2485.133	3495.013	1743
FBgn0039612	Nepl19	439	348.498	338.274	658	552.936	398.731	92.199	346.017	315.637	421.279	370.72	357.002	574.565	638.057	736	630.142	409.971	759.992	651.855	612.689	633.7	537.931	679.953	523.477
FBgn0039613	Nepl20	181.973	125.222	149.839	216.68	129.045	116.586	70.786	102.288	93.053	175.286	196.548	209.478	137.939	308.924	220.876	189.626	229.039	189.539	258.347	250.593	250.334	234.356	325.139	238.205
FBgn0039616	CG11828	90.72	71.596	96.984	92.996	86.003	178.22	19.003	46.194	46.803	150.993	83.698	78.348	90.928	83.904	103.964	83.986	126.438	96.993	83.164	98.708	94.489	67.988	130.014	116.697
FBgn0039617	DIP-gamma	649.165	632.057	824.286	776.928	672.727	619.368	218	349.76	308.351	916.076	1236.659	843.538	500.937	1531.053	680	670.451	617.216	612.953	1232.248	1225.19	1249.069	1063.782	1045.215	943
FBgn0039620	wat	2384.17	2173.658	3358.974	2114.983	2369.512	2076.404	353	385.868	606.012	2021	2102.953	1781.106	2001	3836.974	2362.342	2793.527	2114.727	2101.067	2386.152	2732.988	2656.001	2146.001	2149.732	1933.996
FBgn0039621	CG14518	3	2.019	7	4.159	3	2.583	4	5	0	3.101	5.003	5	9	8	13	17	22.325	6	13	20	10	11	7.002	5.003
FBgn0039622	eIF4E6	17	33.004	44.077	37	16	17.985	9	17	17	49.484	40	32	32.689	79.001	51	32	28.004	30	69.023	70.019	81	60.939	26.226	39
FBgn0039623	CG1951	1096.573	968.32	1377.443	1357.695	1208.055	961.218	554.671	686.499	636.104	1455.405	1613.679	1415.33	765.087	1800.128	1084.149	1020.488	830.472	931.617	1554.284	1452.214	1630.603	1324.51	1707.768	1251.302
FBgn0039625	beta4GalNAcTB	169.198	173.014	223.983	227.441	204.317	178.552	67.655	140.013	163.652	228.767	329.744	227.166	155.429	267.715	214.9	141.081	126.464	194.658	183.929	202.119	220.195	198.718	241.621	158.27
FBgn0039626	Slu7	455.991	390.146	487.838	517.423	487.187	341.019	77.071	123.998	132.2	523.09	525.803	427.999	354	666	496.953	435.48	307.965	427.444	571.739	587.269	571.937	544.315	350	401.828
FBgn0039627	CG11837	106	70.002	60.978	100	100.504	104	16.783	16	20.539	98.48	76.704	82	74	106.744	101	85.911	125	156	138.248	211.947	147	79	105	63.529
FBgn0039628	CG11841	3454.929	2698	3288	4085.776	4033.854	1676	786	899.845	684.188	3020	3037.744	3660.273	550	2325.999	876.079	1239.001	1198	763.25	1353.8	1225.134	1889	1225.971	1907.773	697.859
FBgn0039629	CG11842	1181.522	803.036	1241.697	1014	1440.148	621.489	167.077	474.616	263.376	664.472	7406.066	1004	250	159.179	329.613	1046.965	924.877	486	566	398.999	709.403	398.965	752.15	194
FBgn0039630	CG11843	44.427	41.947	25.551	50.844	52.307	18.599	15.769	11.216	19.665	50.711	68.804	67.153	18.22	52.706	30.599	28.778	20.535	20.312	32.903	42.239	54.431	42.081	50.821	29.785
FBgn0039631	Sirt7	356.98	403.198	494.438	530.971	450.369	326.891	116.405	175.467	188.095	586.364	656.872	480.061	250.906	651.924	439.728	372	393.97	314.805	634.855	569.127	599.662	593	484.206	464.263
FBgn0039632	Cul5	1145.913	1158.103	1581.131	1614.269	1370.172	1183.264	306.394	555.371	486.39	1462.026	1592.472	1386.225	1106.991	1698.409	1432.863	1171.448	915.871	1163.862	1522.059	1431.121	1609.985	1327.304	1572.953	1223.094
FBgn0039633	Bicra	9229.601	7809.987	12393.56	10760.09	11117.044	8874.14	2694.689	4995.658	4854.331	13999.888	14453.869	12092.879	6106.091	14616.267	7437.651	8515.741	8228.968	7341.161	13496.151	13561.555	14516.328	10945.452	16603.257	13432.192
FBgn0039634	alpha-Man-Ib	1863.356	1731.766	2444.337	2188.995	2126.185	1767.026	551.018	1246.105	1008.448	2665.649	2736.083	2588.001	1284.598	3441.097	1916.998	1716.143	1521.003	1701.267	2739.959	2623.013	2723	2345.903	2723.027	2177
FBgn0039635	Pdhb	5207.664	3452.851	5407.975	4929.594	4888.999	3755.941	882.859	1015.252	1281.784	4188.605	4049.034	4374.988	4271.877	4385	5426.658	4964.245	3565.694	5703.101	5117.983	5049.843	4563.145	5244.982	7501.946	4453.999
FBgn0039636	Atg14	1047.596	951.488	1234.9	990.978	886.434	739.55	171.005	270.935	322.918	898.001	878.871	824.806	563.878	1049.982	832.994	649.938	707.486	673.331	1099.745	1069.791	916.162	879.766	782.08	705.528
FBgn0039637	Ctl2	2833.747	2896.823	3972.542	3908.301	3532.34	2438.412	940.653	2358.006	1942.367	3628.66	3720.493	3341.218	2745.408	3436.939	3285.378	2673.865	2530.109	2300.241	3479.437	2898.468	3009.942	2748.231	3330.474	2894.587
FBgn0039638	dgt6	77	128.852	129.404	154.396	124.029	129.064	43.353	81.06	44.004	116.25	190.184	116.109	67.5	218.856	123.063	95.573	4148.18	103.203	199.462	201.561	167.397	180.195	168.689	129.001
FBgn0039639	Alg13	73	46	100	50.007	104.573	62	21	36	30	89	58	68	55	129.003	82	61	48	70	71	91.723	66.073	113	74.012	89
FBgn0039640	superdeath	581.987	482.014	713.406	690.897	595.744	500.75	169.881	248.89	267	773.221	905.173	649.802	551.17	1309.321	603.082	725.092	423.123	479.477	1258.421	1088.107	1123.305	1345.172	1340.662	1161.491
FBgn0039641	CG14511	154	116.16	182.104	180.246	183.645	150.117	34.147	73.32	71	177.424	189.859	164.999	170.846	180	246.581	164.803	130	208	193.214	220.069	172	188.311	133.425	150.498
FBgn0039642	CG11882	229.054	189	251.737	220	201.007	185.051	50.299	54.043	65.001	254	266.994	243.008	119	319.036	231	164.57	159.809	165.269	245.889	263.997	237.779	210.008	248.09	206.636
FBgn0039644	rdog	1916.784	1728.035	2382.088	2447.46	2162.979	1945.069	759.669	1472.575	1087.177	2299.359	2459.288	2359.017	1521.233	3236.102	2021.031	1751.667	1932.809	1757.561	2466.106	2243.493	2316.44	2296.351	2469.169	1953.535
FBgn0039645	CG11898	70.067	79.38	60.63	75	134.039	138.249	49.292	66.398	56.068	100.628	158.353	110.494	53.516	166.665	92.376	85.307	44.723	42.034	126.423	122.899	84.363	84.269	151.754	51.773
FBgn0039647	jus	3665.44	3240.96	4586.983	4473.233	4389.171	3192.016	1771.403	2160.731	2014.201	6209.525	8807.631	5513.536	2136.604	5707.669	2606.541	3484.694	2168.022	3146.993	5426.033	6813.698	7178.994	4469.213	5332.948	5506.48
FBgn0039648	CG14515	18	28.608	37	12.048	33	8	4.974	6.002	0	3.999	14.082	14	38	24	89	45	66	56	16	5	21	10	19	7.127
FBgn0039650	Mesh1	36	52	65.317	79.993	42.304	48.057	11	12.68	20	60	48.32	69	136.999	95.024	256.097	124	50	237.001	131	93.015	105	85.362	64	83.529
FBgn0039651	Cyt-c1L	16.009	13.516	18.995	8	20.995	14.002	14.992	10.008	13.307	15.715	39.037	18	16.956	22	18.455	9.284	9	15	31.098	16.135	22.008	24.345	17.003	16
FBgn0039654	Brd8	625.125	861.249	1087.941	973.134	863.052	638.588	298.343	455.347	529.975	1070.344	1044.466	852.321	373.131	785.641	528.978	422.11	384.621	445.492	781.435	834.558	714.728	643.377	804.639	645.444
FBgn0039655	CG14507	31.613	22	38.138	100.007	40.9	56.967	85414.366	45623.243	28601.512	763.363	45.002	304.5	97.094	153.537	28.019	23	190.314	86.732	25	16.999	820.034	736.196	585.127	652.944
FBgn0039656	CG11951	591.65	466.789	601.002	831.072	665.322	392.933	161.145	311.523	251.545	1149.427	803.771	766.779	1082	1006.139	1307.719	1290.991	636.828	1144.32	1103.078	973.05	904.041	1214.81	1576.181	805.427
FBgn0039659	CG14506	15.001	20.005	14.907	11.044	15.056	14.452	12	16	21.545	28.36	38.954	24.958	17.128	17.6	14.514	18.732	25.793	13.051	37.405	33.998	31.383	18.191	9.003	9
FBgn0039663	CG2321	242.891	215.434	352.932	257.805	246.852	225.416	73.758	156.06	138.914	337.043	472.105	323.426	129.562	286.809	243.199	165.182	165.681	170.164	281.004	315.29	364.612	327.293	496.316	373.148
FBgn0039664	CG2006	238.423	259.452	294.06	273.51	260.382	210.151	48.695	110.467	119.334	263.505	355.309	258.603	173.093	354.677	259.403	198.215	185.973	226.316	328.387	280.475	323.934	269.177	329.051	213.202
FBgn0039665	CG2310	125	125.767	151	160.014	142.997	131	46.424	88.249	61	149.995	159.394	110.911	220	268.209	157	132.065	134.666	122	162.037	173	157.99	147.579	259.058	116
FBgn0039666	Diedel	49	197	86.03	655.011	272	60.001	34.032	11.018	15.061	50.157	20	19	11.012	27	15	29	12.105	17	22	25	13	10	11.024	15.108
FBgn0039667	FipoQ	142.872	142.648	225.52	180.888	168.785	133.112	45.672	55.032	59.502	173.86	206.241	178.815	126.941	183.244	108.002	150.1	92.032	99.117	196.732	166.374	146.987	148.094	189.721	187.152
FBgn0039668	Trc8	2647.82	2370.408	3369.528	3062.057	2881.119	2070.157	678.006	1902.083	1486.726	2885.869	2797.583	2875.994	2403.613	2927.633	2592.939	2408.8	1639.126	2332.933	2853.79	2801.703	2658.408	2489.146	3562.415	2259.596
FBgn0039669	ND-20L	2.855	9.628	10	8.932	8	6	6.919	10	9	10	17.244	10.272	7	12	11	7.942	9	6.981	11	10.661	8	6.657	14.026	17.217
FBgn0039670	CG7567	3	6	6	7	5	5	1	4	0	6	9.892	1	10.227	3	18.877	14	1.692	22	10	6	6.001	8	10	11
FBgn0039671	CG11470	8.073	13	8.999	7	9.174	4	5	17.491	0	11.004	11.918	5.132	10.972	10	14	7	3	10	10.433	11.003	11	6.033	23	12.582
FBgn0039673	CG7568	65.996	45.661	76.99	87.394	71.621	87.345	35.175	70.834	23.113	121.955	166.914	62.556	39.236	91.351	52.901	49.278	57.969	39.496	65.739	101.914	97.357	62.904	104.207	42.679
FBgn0039674	CG1907	3037.667	2217.016	3635.067	3148.949	2885.385	2044.999	416.159	635	559.431	1980.987	1567.748	2116.215	2485.972	1843.639	3567.998	2827.694	2176.11	3570.573	2398.087	2940.791	2499.16	2721.993	3365.678	2001
FBgn0039675	ppk21	1	7	15.085	14.037	13.83	20.014	8	23.98	14	8.004	30.056	20.001	15	25.002	19.117	16	13.941	10.911	13.705	29.959	17.422	19.783	11.013	10
FBgn0039676	ppk20	10.002	19.834	21.998	13.99	18	14	4.693	7	14	8.362	20.437	13.8	13.072	19.987	15.801	18.003	628.385	19.099	15.206	20.105	8.022	15.023	4.999	6.002
FBgn0039677	ppk30	25.076	48.718	25.335	15.798	12.964	22.241	14.077	17.01	11.447	8	30.862	19.215	25.115	22.454	31.105	15.173	9.5	18	30.887	18.018	15.985	10.446	18.009	12.209
FBgn0039678	Obp99a	3475.997	1598	2448.883	3808	2941	2692	6	12	7.982	20	77.063	46	2647	104.993	2977	1677	77	3740.931	21	33	21.172	19	27.067	15.976
FBgn0039679	ppk19	13.4	11.734	9.569	11.99	11.653	7.428	4.033	6.165	3.668	3.179	8.539	4.417	10.076	6.088	19.004	10.34	2.015	8.028	10.13	11.069	4.024	7.787	3.084	6.178
FBgn0039680	Cap-D2	203.022	233.524	268.907	183.844	211.782	227.764	75.757	138.451	131.008	217.107	350.632	205.464	100.938	252.918	192.243	186.116	155.647	134.121	244.721	298.973	238.906	202.245	192.248	171.475
FBgn0039681	CG7582	408.998	332.001	449	436	398	391	107	182	153.883	542.531	658.317	500	319.097	861.879	435	336	309	316.002	538.535	526.921	584	553.802	492.989	472.009
FBgn0039682	Obp99c	15429.88	11134.001	14385.869	26470.938	18905.082	14720.982	2691.699	3308	2775.957	8431.878	3865.946	10897	26669.019	1764.864	30458.975	24674.997	14336	32732.998	6437	9126	9486.93	11128	17628.022	5638
FBgn0039683	dmrt99B	109.897	88.544	121.887	111.07	116.112	139.203	196.669	118.086	69.267	121.012	130.588	129.172	61.999	115.04	90.679	103.992	860.528	88.045	120.791	131.389	139.996	106.098	176.073	101.068
FBgn0039684	Obp99d	5	11.035	8	6	6.474	3.97	45.063	204.525	235.837	6	7.463	10	5	12	8	8	8.255	4.001	7	10	8	16	7.001	8.022
FBgn0039685	Obp99b	140.413	163.242	124.462	200.197	145.189	59	4217.894	2920.073	1911	25942.949	3588.379	10101.596	331.964	98.591	170.672	41.558	83.055	900.891	1135.974	1032.098	2583.93	3118	15941.95	2469.182
FBgn0039686	CG15506	25.818	46.092	58.149	58.351	43	31.013	18.8	20.795	20	59.021	87.021	43.482	36.927	93.025	35	48.959	46.183	27.711	73.013	62	79.028	63.121	79.01	58.457
FBgn0039687	Naa40	39	61.203	48.017	50	50.967	32	13	17	18	44.012	71.512	48	27	75	38.807	23	38.969	35.916	53	68	56	63	52	50.007
FBgn0039688	Kul	9769.7	7795.545	13804.434	13178.163	13981.183	9565.091	2221.515	3312.571	4485.897	14824.282	14418.663	12860.791	4362.71	12047.413	5035.871	5947.578	5210.073	5017.574	8840.927	8905.912	9190.609	7938.211	9846.715	8674.77
FBgn0039689	CIA30	452.881	372.168	478.61	492	454.725	341.999	114	149	145	452	502.551	424.961	357	646	550.498	430.007	338.651	448.674	517	560.994	538	497	500.049	401
FBgn0039690	Gnpnat	653.469	436.756	614.127	678.174	716.491	572.283	78.94	170.426	145.502	566.03	455.278	537	538.838	755.747	727.38	625.594	457.454	631.608	577.526	790.437	669.756	603.613	630.536	454.315
FBgn0039691	IntS11	710.086	622.705	780.593	765.687	698.168	531.395	204.055	302.823	294.044	650.488	610.082	596.723	465.499	813.252	718.751	613.253	533.373	651.959	829.149	789.802	909.427	805.741	836.215	654.963
FBgn0039694	fig	73.682	87.09	118.218	69	92.999	72.415	31.037	38.894	37.092	74	94.674	61.319	53.062	138.032	70.625	91	90.343	52	127.522	105	117.999	115	237	114
FBgn0039696	Rnb	498.82	488.174	662.402	669.228	564.361	511.336	125.968	174.953	187.105	587.225	620.459	530.536	505.557	740.871	758.816	510.978	547.278	668	839.461	761.162	771.847	648.565	693.541	560.417
FBgn0039697	Etfb	7189.85	3846.693	5751.067	6248.948	5341.719	4143	721.702	787.357	832.113	3598.954	2892.812	3779	5953	3047.748	7142	6328.992	2621.745	7151.564	4971.253	5421.367	4308.907	4976.057	5649.281	3986.69
FBgn0039698	CG7789	542	507.646	665.955	670.999	559.637	460.58	135.678	181	205.784	712.909	655.909	651.012	509.635	905.13	646.108	565	377	566.922	755.998	665	747	713.936	785	573.067
FBgn0039702	Vps16B	188.592	213.043	216.953	179.078	184.037	169.691	46.222	82.986	119.246	225.944	256.65	211.466	114.544	351.366	195.835	123.236	127.745	140.123	263.991	238.978	239.17	191.02	188.105	154.763
